Station,subway_line,month,passengers,year,year_month
Botafogo,Estações da Linha 1,Out,815770,2004,2004-10-01
Botafogo,Estações da Linha 1,Nov,802000,2004,2004-11-01
Botafogo,Estações da Linha 1,Dez,807510,2004,2004-12-01
Cardeal Arcoverde,Estações da Linha 1,Jan,293810,2004,2004-01-01
Cardeal Arcoverde,Estações da Linha 1,Fev,249340,2004,2004-02-01
Cardeal Arcoverde,Estações da Linha 1,Mar,303670,2004,2004-03-01
Cardeal Arcoverde,Estações da Linha 1,Abr,273250,2004,2004-04-01
Cardeal Arcoverde,Estações da Linha 1,Mai,281960,2004,2004-05-01
Cardeal Arcoverde,Estações da Linha 1,Jun,276800,2004,2004-06-01
Cardeal Arcoverde,Estações da Linha 1,Jul,281450,2004,2004-07-01
Cardeal Arcoverde,Estações da Linha 1,Ago,287020,2004,2004-08-01
Cardeal Arcoverde,Estações da Linha 1,Set,290600,2004,2004-09-01
Cardeal Arcoverde,Estações da Linha 1,Out,257700,2004,2004-10-01
Cardeal Arcoverde,Estações da Linha 1,Nov,281130,2004,2004-11-01
Cardeal Arcoverde,Estações da Linha 1,Dez,285770,2004,2004-12-01
Siqueira Campos,Estações da Linha 1,Jan,690840,2004,2004-01-01
Siqueira Campos,Estações da Linha 1,Fev,635400,2004,2004-02-01
Siqueira Campos,Estações da Linha 1,Mar,819460,2004,2004-03-01
Siqueira Campos,Estações da Linha 1,Abr,708940,2004,2004-04-01
Siqueira Campos,Estações da Linha 1,Mai,767350,2004,2004-05-01
Siqueira Campos,Estações da Linha 1,Jun,776450,2004,2004-06-01
Siqueira Campos,Estações da Linha 1,Jul,806610,2004,2004-07-01
Siqueira Campos,Estações da Linha 1,Ago,815690,2004,2004-08-01
Siqueira Campos,Estações da Linha 1,Set,812450,2004,2004-09-01
Siqueira Campos,Estações da Linha 1,Out,780500,2004,2004-10-01
Siqueira Campos,Estações da Linha 1,Nov,810690,2004,2004-11-01
Siqueira Campos,Estações da Linha 1,Dez,864130,2004,2004-12-01
São Cristóvão,Estações da Linha 2,Jan,161700,2004,2004-01-01
São Cristóvão,Estações da Linha 2,Fev,165690,2004,2004-02-01
São Cristóvão,Estações da Linha 2,Mar,283050,2004,2004-03-01
São Cristóvão,Estações da Linha 2,Abr,238500,2004,2004-04-01
São Cristóvão,Estações da Linha 2,Mai,266730,2004,2004-05-01
São Cristóvão,Estações da Linha 2,Jun,256780,2004,2004-06-01
São Cristóvão,Estações da Linha 2,Jul,218980,2004,2004-07-01
São Cristóvão,Estações da Linha 2,Ago,271330,2004,2004-08-01
São Cristóvão,Estações da Linha 2,Set,266040,2004,2004-09-01
São Cristóvão,Estações da Linha 2,Out,255140,2004,2004-10-01
São Cristóvão,Estações da Linha 2,Nov,248420,2004,2004-11-01
São Cristóvão,Estações da Linha 2,Dez,221230,2004,2004-12-01
Maracanã,Estações da Linha 2,Jan,77880,2004,2004-01-01
Maracanã,Estações da Linha 2,Fev,79720,2004,2004-02-01
Maracanã,Estações da Linha 2,Mar,103530,2004,2004-03-01
Maracanã,Estações da Linha 2,Abr,113870,2004,2004-04-01
Maracanã,Estações da Linha 2,Mai,124190,2004,2004-05-01
Maracanã,Estações da Linha 2,Jun,127990,2004,2004-06-01
Maracanã,Estações da Linha 2,Jul,112700,2004,2004-07-01
Maracanã,Estações da Linha 2,Ago,105970,2004,2004-08-01
Maracanã,Estações da Linha 2,Set,120390,2004,2004-09-01
Maracanã,Estações da Linha 2,Out,116410,2004,2004-10-01
Maracanã,Estações da Linha 2,Nov,114620,2004,2004-11-01
Maracanã,Estações da Linha 2,Dez,93690,2004,2004-12-01
Triagem,Estações da Linha 2,Jan,68180,2004,2004-01-01
Triagem,Estações da Linha 2,Fev,67790,2004,2004-02-01
Triagem,Estações da Linha 2,Mar,96920,2004,2004-03-01
Triagem,Estações da Linha 2,Abr,81260,2004,2004-04-01
Triagem,Estações da Linha 2,Mai,92190,2004,2004-05-01
Triagem,Estações da Linha 2,Jun,91330,2004,2004-06-01
Triagem,Estações da Linha 2,Jul,91990,2004,2004-07-01
Triagem,Estações da Linha 2,Ago,103730,2004,2004-08-01
Triagem,Estações da Linha 2,Set,99830,2004,2004-09-01
Triagem,Estações da Linha 2,Out,92000,2004,2004-10-01
Triagem,Estações da Linha 2,Nov,91800,2004,2004-11-01
Triagem,Estações da Linha 2,Dez,89140,2004,2004-12-01
Maria da Graça,Estações da Linha 2,Jan,124500,2004,2004-01-01
Maria da Graça,Estações da Linha 2,Fev,126350,2004,2004-02-01
Maria da Graça,Estações da Linha 2,Mar,174260,2004,2004-03-01
Maria da Graça,Estações da Linha 2,Abr,151640,2004,2004-04-01
Maria da Graça,Estações da Linha 2,Mai,166660,2004,2004-05-01
Maria da Graça,Estações da Linha 2,Jun,166320,2004,2004-06-01
Maria da Graça,Estações da Linha 2,Jul,160500,2004,2004-07-01
Maria da Graça,Estações da Linha 2,Ago,177770,2004,2004-08-01
Maria da Graça,Estações da Linha 2,Set,172210,2004,2004-09-01
Maria da Graça,Estações da Linha 2,Out,166310,2004,2004-10-01
Maria da Graça,Estações da Linha 2,Nov,166120,2004,2004-11-01
Maria da Graça,Estações da Linha 2,Dez,160410,2004,2004-12-01
Del Castilho,Estações da Linha 2,Jan,150180,2004,2004-01-01
Del Castilho,Estações da Linha 2,Fev,140030,2004,2004-02-01
Del Castilho,Estações da Linha 2,Mar,203020,2004,2004-03-01
Del Castilho,Estações da Linha 2,Abr,171000,2004,2004-04-01
Del Castilho,Estações da Linha 2,Mai,192960,2004,2004-05-01
Del Castilho,Estações da Linha 2,Jun,185860,2004,2004-06-01
Del Castilho,Estações da Linha 2,Jul,183990,2004,2004-07-01
Del Castilho,Estações da Linha 2,Ago,196810,2004,2004-08-01
Del Castilho,Estações da Linha 2,Set,191290,2004,2004-09-01
Del Castilho,Estações da Linha 2,Out,203140,2004,2004-10-01
Del Castilho,Estações da Linha 2,Nov,220070,2004,2004-11-01
Del Castilho,Estações da Linha 2,Dez,250880,2004,2004-12-01
Inhaúma,Estações da Linha 2,Jan,86560,2004,2004-01-01
Inhaúma,Estações da Linha 2,Fev,85410,2004,2004-02-01
Inhaúma,Estações da Linha 2,Mar,112480,2004,2004-03-01
Inhaúma,Estações da Linha 2,Abr,99090,2004,2004-04-01
Inhaúma,Estações da Linha 2,Mai,109540,2004,2004-05-01
Inhaúma,Estações da Linha 2,Jun,109570,2004,2004-06-01
Inhaúma,Estações da Linha 2,Jul,108280,2004,2004-07-01
Inhaúma,Estações da Linha 2,Ago,115110,2004,2004-08-01
Inhaúma,Estações da Linha 2,Set,113000,2004,2004-09-01
Inhaúma,Estações da Linha 2,Out,110980,2004,2004-10-01
Inhaúma,Estações da Linha 2,Nov,114340,2004,2004-11-01
Inhaúma,Estações da Linha 2,Dez,115190,2004,2004-12-01
Engenho da Rainha,Estações da Linha 2,Jan,89660,2004,2004-01-01
Engenho da Rainha,Estações da Linha 2,Fev,88140,2004,2004-02-01
Engenho da Rainha,Estações da Linha 2,Mar,116250,2004,2004-03-01
Engenho da Rainha,Estações da Linha 2,Abr,101470,2004,2004-04-01
Engenho da Rainha,Estações da Linha 2,Mai,110540,2004,2004-05-01
Engenho da Rainha,Estações da Linha 2,Jun,109600,2004,2004-06-01
Engenho da Rainha,Estações da Linha 2,Jul,107650,2004,2004-07-01
Engenho da Rainha,Estações da Linha 2,Ago,115150,2004,2004-08-01
Engenho da Rainha,Estações da Linha 2,Set,113290,2004,2004-09-01
Engenho da Rainha,Estações da Linha 2,Out,109890,2004,2004-10-01
Engenho da Rainha,Estações da Linha 2,Nov,111340,2004,2004-11-01
Engenho da Rainha,Estações da Linha 2,Dez,114540,2004,2004-12-01
Tomás Coelho,Estações da Linha 2,Jan,38310,2004,2004-01-01
Tomás Coelho,Estações da Linha 2,Fev,37380,2004,2004-02-01
Tomás Coelho,Estações da Linha 2,Mar,52040,2004,2004-03-01
Tomás Coelho,Estações da Linha 2,Abr,45890,2004,2004-04-01
